path,face,label
./datasets/face_forensics/img_data/real/RQ5MTE1V5MCFNWPWE225.jpg,"[583, 37, 231, 300]",REAL
./datasets/face_forensics/img_data/real/D9MOAOJHEFVXI0J2AYDW.jpg,"[282, 107, 96, 125]",REAL
./datasets/face_forensics/img_data/real/K23X3EOVUTGXUYRIU88X.jpg,"[426, 118, 66, 91]",REAL
./datasets/face_forensics/img_data/real/1BL25MIPE9APMX08GVB1.jpg,"[250, 133, 101, 137]",REAL
./datasets/face_forensics/img_data/real/6G4L9CD6RYSRNJI5OYTP.jpg,"[710, 61, 297, 391]",REAL
./datasets/face_forensics/img_data/real/24IJ346UBJ66LJFXDL5A.jpg,"[621, 132, 256, 343]",REAL
./datasets/face_forensics/img_data/real/YJ7UVYLS0ODSFTW4D49X.jpg,"[713, 127, 129, 161]",REAL
./datasets/face_forensics/img_data/real/9AL7K7RKIWX6YT2VC286.jpg,"[252, 53, 77, 106]",REAL
./datasets/face_forensics/img_data/real/AD0EVO4P7TYLHSJHEPMN.jpg,"[411, 143, 147, 177]",REAL
./datasets/face_forensics/img_data/real/1GYXVDFBCMC414Y6EM08.jpg,"[478, 128, 212, 263]",REAL
./datasets/face_forensics/img_data/real/I9AKRHP61BQW0TX469K8.jpg,"[726, 131, 150, 216]",REAL
./datasets/face_forensics/img_data/real/IL0LSOKM8ESX5XTWFWBE.jpg,"[822, 142, 128, 169]",REAL
./datasets/face_forensics/img_data/real/R2TIAJH2XOSUR71R0NAQ.jpg,"[368, 67, 94, 115]",REAL
./datasets/face_forensics/img_data/real/RIZNC421YIYHEVFWS3E9.jpg,"[236, 120, 115, 146]",REAL
./datasets/face_forensics/img_data/real/705TO4B00ACFU8GT1JQ1.jpg,"[801, 214, 252, 330]",REAL
./datasets/face_forensics/img_data/real/33CRX1ZXDMPC7GKFXGIL.jpg,"[578, 112, 437, 582]",REAL
./datasets/face_forensics/img_data/real/4UPFABFKS442103P1KA2.jpg,"[343, 73, 117, 153]",REAL
./datasets/face_forensics/img_data/real/L17LHA3XOS6OC27PPFTV.jpg,"[346, 95, 178, 235]",REAL
./datasets/face_forensics/img_data/real/9CLUAC0G4A1XR6YLKIG2.jpg,"[254, 94, 126, 162]",REAL
./datasets/face_forensics/img_data/real/GTJZOVVXIR21D7W66VVS.jpg,"[772, 95, 98, 129]",REAL
./datasets/face_forensics/img_data/real/4USC5DNNII3SD30MGUEO.jpg,"[311, 72, 95, 125]",REAL
./datasets/face_forensics/img_data/real/FEH1P3CPCMWUOWP2K28S.jpg,"[180, 69, 109, 126]",REAL
./datasets/face_forensics/img_data/real/0DADBD2T8F3L38VZQWII.jpg,"[266, 73, 105, 136]",REAL
./datasets/face_forensics/img_data/real/X91XYNQQ1N3L7UBCRIOP.jpg,"[414, 194, 291, 390]",REAL
./datasets/face_forensics/img_data/real/P1MCODRXOA7D2GQ4RYJY.jpg,"[316, 95, 117, 152]",REAL
./datasets/face_forensics/img_data/real/1YJFIKGMVQQV0OQL50UI.jpg,"[341, 103, 136, 180]",REAL
./datasets/face_forensics/img_data/real/M8UHO4XSLP2PU9VJY5JB.jpg,"[395, 122, 229, 283]",REAL
./datasets/face_forensics/img_data/real/LN13CPGTRFM2C0UWQ4T8.jpg,"[407, 72, 67, 94]",REAL
./datasets/face_forensics/img_data/real/6MF4YQCNW86U2ND5JANF.jpg,"[382, 88, 72, 91]",REAL
./datasets/face_forensics/img_data/real/BCD8JTCRV8RH4FX4G333.jpg,"[794, 107, 99, 130]",REAL
./datasets/face_forensics/img_data/real/530DRRH598AYBGISBXRE.jpg,"[321, 122, 91, 111]",REAL
./datasets/face_forensics/img_data/real/2TTYVK6EO85R1RDJ9J0T.jpg,"[526, 125, 192, 254]",REAL
./datasets/face_forensics/img_data/real/MPJ2C3VP2R9DTNU7G9Y2.jpg,"[510, 146, 256, 363]",REAL
./datasets/face_forensics/img_data/real/UBHTQQY5TXE4G8RYN36F.jpg,"[381, 68, 98, 132]",REAL
./datasets/face_forensics/img_data/real/0K2ATUZN7MRUC7SJXY9L.jpg,"[505, 121, 209, 274]",REAL
./datasets/face_forensics/img_data/real/AWY9BL1U7ZH08BOGQBV4.jpg,"[267, 81, 123, 152]",REAL
./datasets/face_forensics/img_data/real/PWOKSO231Y0I3NC8M66F.jpg,"[288, 67, 80, 106]",REAL
./datasets/face_forensics/img_data/real/EGBNWN11RKVV33NTLKRP.jpg,"[260, 76, 109, 141]",REAL
./datasets/face_forensics/img_data/real/T4CT82C3N5J8EJDNB3OH.jpg,"[339, 119, 154, 192]",REAL
./datasets/face_forensics/img_data/real/YU1MU810KNKKOTS8DO6H.jpg,"[275, 82, 99, 135]",REAL
./datasets/face_forensics/img_data/real/P2HQ0QMHLVHW10JL6EBK.jpg,"[200, 72, 62, 83]",REAL
./datasets/face_forensics/img_data/real/A0BLZ0CI9SMVFR7T2AHC.jpg,"[424, 148, 52, 71]",REAL
./datasets/face_forensics/img_data/real/OAMA2F4BP2MTPG4H2U5E.jpg,"[487, 125, 195, 238]",REAL
./datasets/face_forensics/img_data/real/2GO1CSZDF54B5I2CMIQS.jpg,"[1017, 106, 125, 154]",REAL
./datasets/face_forensics/img_data/real/L7QWWXK4MG8MXI32HE57.jpg,"[496, 135, 258, 340]",REAL
./datasets/face_forensics/img_data/real/TF5BB65IHENGUR28NBDT.jpg,"[187, 96, 78, 100]",REAL
./datasets/face_forensics/img_data/real/NV9PMYDABFZ9V7MH2XBH.jpg,"[237, 113, 90, 111]",REAL
./datasets/face_forensics/img_data/real/KP9FROWOMY05PF3PFZ0N.jpg,"[567, 185, 187, 250]",REAL
./datasets/face_forensics/img_data/real/IIU0DB27HD3393AFH6X6.jpg,"[286, 93, 108, 138]",REAL
./datasets/face_forensics/img_data/real/HZAVZ00AHEZF6SAZZR6F.jpg,"[233, 85, 81, 126]",REAL
./datasets/face_forensics/img_data/real/TW2FKDJGTCFFKWWY604T.jpg,"[387, 75, 107, 140]",REAL
./datasets/face_forensics/img_data/real/X5WFEGMEBZD5LOBJZTG7.jpg,"[430, 210, 72, 89]",REAL
./datasets/face_forensics/img_data/real/V8F4YSHTCXGPVINXO16E.jpg,"[287, 54, 93, 111]",REAL
./datasets/face_forensics/img_data/real/95MQ0RR65TX6OO566UKE.jpg,"[242, 86, 116, 149]",REAL
./datasets/face_forensics/img_data/real/6A9YUEE2OHYPF5KM6DGD.jpg,"[793, 146, 117, 152]",REAL
./datasets/face_forensics/img_data/real/J9OXIQFXM7QWD6A88Q9K.jpg,"[480, 85, 325, 443]",REAL
./datasets/face_forensics/img_data/real/4DY87NU67NNSFZZ85ZXY.jpg,"[486, 81, 77, 106]",REAL
./datasets/face_forensics/img_data/real/GPT20MM0A81OQJSHCIB5.jpg,"[490, 95, 276, 359]",REAL
./datasets/face_forensics/img_data/real/KILRQ8QFJXJKMJ7RK06T.jpg,"[634, 111, 238, 315]",REAL
./datasets/face_forensics/img_data/real/1WKWYBPDQC63LTEQT02L.jpg,"[895, 138, 250, 304]",REAL
./datasets/face_forensics/img_data/real/89A6FTQO7M649WBF74Q7.jpg,"[384, 74, 104, 133]",REAL
./datasets/face_forensics/img_data/real/HDTM0ZCKXMZVTLBMDIZF.jpg,"[848, 109, 117, 148]",REAL
./datasets/face_forensics/img_data/real/MPDVENBOQQA5H0O95SUJ.jpg,"[310, 88, 95, 122]",REAL
./datasets/face_forensics/img_data/real/HDUORMD5IJYU7UV7K42E.jpg,"[259, 94, 122, 159]",REAL
./datasets/face_forensics/img_data/real/NNLP8W8HTHZ1M2ILO4AS.jpg,"[980, 348, 38, 46]",REAL
./datasets/face_forensics/img_data/real/MOHXITS6PNK7CV3C7DI2.jpg,"[535, 85, 241, 317]",REAL
./datasets/face_forensics/img_data/real/40G5PWV5UJS5CSRZK6WU.jpg,"[223, 89, 103, 133]",REAL
./datasets/face_forensics/img_data/real/0QGOS5AS2TP021LVNIAD.jpg,"[343, 127, 74, 97]",REAL
./datasets/face_forensics/img_data/real/W5D80VPP6GJ5QPJCA0PT.jpg,"[613, 298, 415, 563]",REAL
./datasets/face_forensics/img_data/real/VKOQG13XU40CY4EY8VQ9.jpg,"[303, 266, 161, 207]",REAL
./datasets/face_forensics/img_data/real/BMZVI6KYPXJ0AAQEYFNT.jpg,"[522, 140, 192, 263]",REAL
./datasets/face_forensics/img_data/real/VRQJHF0HB9UBCNEK4V63.jpg,"[632, 128, 197, 253]",REAL
./datasets/face_forensics/img_data/real/K5S7AAGIRVYA5MJCEP7T.jpg,"[445, 66, 105, 128]",REAL
./datasets/face_forensics/img_data/real/TRD1OGSJTD6R7LVSNR2W.jpg,"[327, 86, 85, 112]",REAL
./datasets/face_forensics/img_data/real/VVUUHK3KHY4JNCCDOPI1.jpg,"[752, 123, 358, 453]",REAL
./datasets/face_forensics/img_data/real/JNI0B1DMHNIYMY860MXO.jpg,"[668, 118, 185, 252]",REAL
./datasets/face_forensics/img_data/real/WBU36WT61TTQ1TQ5SOAI.jpg,"[588, 92, 123, 170]",REAL
./datasets/face_forensics/img_data/real/8DRJB4D0SJENH6WB2E2F.jpg,"[269, 89, 115, 153]",REAL
./datasets/face_forensics/img_data/real/U3JSN1OL6BYEFONGWDMY.jpg,"[251, 75, 132, 176]",REAL
./datasets/face_forensics/img_data/real/U442P0WEJ9W9215YH2F0.jpg,"[276, 116, 89, 117]",REAL
./datasets/face_forensics/img_data/real/1ZH0F2Y4YCV8UN8SO8YR.jpg,"[823, 216, 243, 313]",REAL
./datasets/face_forensics/img_data/real/G80T45KA0GC6JTQGBZZN.jpg,"[978, 109, 137, 166]",REAL
./datasets/face_forensics/img_data/real/MWLHEDBCQ1WMTZ65YKUR.jpg,"[412, 157, 283, 366]",REAL
./datasets/face_forensics/img_data/real/7ZYV8119LSZBIGFYE4QO.jpg,"[500, 136, 136, 187]",REAL
./datasets/face_forensics/img_data/real/QEF8YER3TKF26Q1FT315.jpg,"[274, 90, 162, 222]",REAL
./datasets/face_forensics/img_data/real/DRGX729FMD238BB90CAK.jpg,"[189, 66, 83, 109]",REAL
./datasets/face_forensics/img_data/real/23P00NZXCPIVGFEKPBWY.jpg,"[566, 148, 154, 198]",REAL
./datasets/face_forensics/img_data/real/7QACFKI1AA0Y3QDGSGIS.jpg,"[384, 74, 104, 140]",REAL
./datasets/face_forensics/img_data/real/GR7QRSPKPIRMSH9IZMO7.jpg,"[563, 134, 177, 222]",REAL
./datasets/face_forensics/img_data/real/WJAFIJOIM90KEVMT5185.jpg,"[269, 134, 117, 156]",REAL
./datasets/face_forensics/img_data/real/AUOTJG7QTWEVIADDRVNX.jpg,"[979, 107, 140, 184]",REAL
./datasets/face_forensics/img_data/real/IN0SDMK8O5388RFWMT38.jpg,"[521, 97, 76, 96]",REAL
./datasets/face_forensics/img_data/real/26QAQ55GQWBQM142RJ37.jpg,"[613, 135, 203, 257]",REAL
./datasets/face_forensics/img_data/real/61B5SBT7DODA0KD26EY4.jpg,"[277, 79, 116, 151]",REAL
./datasets/face_forensics/img_data/real/7OTGR31ZKAJ0M7KLUG5M.jpg,"[817, 108, 142, 200]",REAL
./datasets/face_forensics/img_data/real/QOK5ROJ5PZJCSQBOTK94.jpg,"[374, 95, 123, 154]",REAL
./datasets/face_forensics/img_data/real/8W16TGHOAGPP3MLRUHXM.jpg,"[278, 76, 116, 155]",REAL
./datasets/face_forensics/img_data/real/VJY5W2HJ17O3RA6E7AGY.jpg,"[316, 70, 156, 217]",REAL
./datasets/face_forensics/img_data/real/NS6HSFJNMR87BK8I4KDS.jpg,"[259, 77, 114, 134]",REAL
./datasets/face_forensics/img_data/real/U5IZEMLLVFN2MBI3ITBE.jpg,"[572, 132, 208, 289]",REAL
./datasets/face_forensics/img_data/real/N7KZ3MX7PBF2172SKYTO.jpg,"[258, 86, 108, 137]",REAL
./datasets/face_forensics/img_data/real/LP9IFAAB4S38ROOQ6W3Y.jpg,"[287, 77, 63, 86]",REAL
./datasets/face_forensics/img_data/real/JKH0Z9KEPVAIYENW4GD9.jpg,"[291, 89, 110, 141]",REAL
./datasets/face_forensics/img_data/real/51TDA5MNJAVV0RL6CM7Q.jpg,"[456, 193, 197, 238]",REAL
./datasets/face_forensics/img_data/real/QALOU8VPP2V9L3GHULSB.jpg,"[483, 181, 286, 374]",REAL
./datasets/face_forensics/img_data/real/MB0Y2S2P3ONPNIOG9K5M.jpg,"[539, 199, 227, 316]",REAL
./datasets/face_forensics/img_data/real/3CXMI5QVUNIXGVFID045.jpg,"[357, 104, 98, 133]",REAL
./datasets/face_forensics/img_data/real/35913V86N3VQ5V3L9AMX.jpg,"[1021, 128, 147, 197]",REAL
./datasets/face_forensics/img_data/real/DSP1YSP0EF1FQ8H5X679.jpg,"[261, 79, 112, 146]",REAL
./datasets/face_forensics/img_data/real/GTL1YQZN0SRQ3TGQMK3V.jpg,"[282, 69, 122, 158]",REAL
./datasets/face_forensics/img_data/real/ODKCOWQQTRZ5LYTV6WNS.jpg,"[275, 65, 115, 154]",REAL
./datasets/face_forensics/img_data/real/QRJ4WUK60VXX7JKVS08C.jpg,"[391, 104, 105, 139]",REAL
./datasets/face_forensics/img_data/real/8K8YSDNEER1B3X49KV7G.jpg,"[260, 88, 99, 136]",REAL
./datasets/face_forensics/img_data/real/NZMKO38DRWDAU27OWTDH.jpg,"[406, 38, 428, 560]",REAL
./datasets/face_forensics/img_data/real/SSFRGYDANXIZS84G0YN5.jpg,"[575, 141, 144, 181]",REAL
./datasets/face_forensics/img_data/real/IUN3O0B2RK5668SVZL42.jpg,"[508, 34, 100, 127]",REAL
./datasets/face_forensics/img_data/real/ZMN7EPRFRWIPLY6NC27A.jpg,"[557, 115, 161, 217]",REAL
./datasets/face_forensics/img_data/real/JC5DC8TQLJLTV63V430Y.jpg,"[280, 96, 111, 149]",REAL
./datasets/face_forensics/img_data/real/0R2PKFPW4LI64BU1CQTH.jpg,"[666, 153, 499, 629]",REAL
./datasets/face_forensics/img_data/real/CM1TB3OGXWG4J5IFIGB9.jpg,"[181, 121, 140, 183]",REAL
./datasets/face_forensics/img_data/real/8QPGZJJRWAH8RVA200B9.jpg,"[358, 80, 108, 135]",REAL
./datasets/face_forensics/img_data/real/ETMD7RUF8P9XMMVJ15N1.jpg,"[327, 148, 184, 232]",REAL
./datasets/face_forensics/img_data/real/W8O3NU64KB2TPCNUAH41.jpg,"[263, 73, 106, 139]",REAL
./datasets/face_forensics/img_data/real/91NKZSG0W07ASTUMT0MH.jpg,"[548, 188, 203, 283]",REAL
./datasets/face_forensics/img_data/real/24P1SVDHXI3HCVNZMIA0.jpg,"[336, 107, 138, 181]",REAL
./datasets/face_forensics/img_data/real/VK9K59CGJM284GUUR2FB.jpg,"[495, 121, 213, 276]",REAL
./datasets/face_forensics/img_data/real/XR3FYPW6T7XVJ9VI1G62.jpg,"[635, 146, 150, 186]",REAL
./datasets/face_forensics/img_data/real/VCOMJ8A1HFZ8YPOPGZE2.jpg,"[488, 80, 74, 97]",REAL
./datasets/face_forensics/img_data/real/48APAUCCUA893NSBNGW0.jpg,"[899, 135, 336, 424]",REAL
./datasets/face_forensics/img_data/real/HY5C3ZSXA9DUE5S3HGVP.jpg,"[208, 88, 100, 126]",REAL
./datasets/face_forensics/img_data/real/AJJHXUJOXKZN52JE44TJ.jpg,"[516, 128, 268, 349]",REAL
./datasets/face_forensics/img_data/real/8E5C8IB4G6UMT54C9RHG.jpg,"[1025, 136, 132, 166]",REAL
./datasets/face_forensics/img_data/real/XI83DGVMLWYZ0ZGIFHRQ.jpg,"[289, 79, 104, 134]",REAL
./datasets/face_forensics/img_data/real/UQPW9UYCJ9E90EV82AUL.jpg,"[167, 70, 62, 81]",REAL
./datasets/face_forensics/img_data/real/9FEP3O1D5JGTIL94IG6F.jpg,"[466, 127, 271, 359]",REAL
./datasets/face_forensics/img_data/real/3C2ATU7SBJLBWH6BZ4QE.jpg,"[270, 81, 118, 157]",REAL
./datasets/face_forensics/img_data/real/JMS0SZGBPFPUQMLPEXV9.jpg,"[170, 86, 102, 117]",REAL
./datasets/face_forensics/img_data/real/MFIORE9IA6R0ZNZH2I2Q.jpg,"[271, 85, 129, 179]",REAL
./datasets/face_forensics/img_data/real/428J86I36C0RJZHVDGF6.jpg,"[389, 173, 162, 204]",REAL
./datasets/face_forensics/img_data/real/4USS8EE20W35T2I264OX.jpg,"[1218, 183, 295, 384]",REAL
./datasets/face_forensics/img_data/real/MEX8F93EBOZIZPP7T1II.jpg,"[501, 171, 227, 307]",REAL
./datasets/face_forensics/img_data/real/VAYMEDL9Y8WO19XJXVT3.jpg,"[275, 141, 84, 110]",REAL
./datasets/face_forensics/img_data/real/CZ2VAU1U6XGY2KS0SHAW.jpg,"[701, 196, 498, 639]",REAL
./datasets/face_forensics/img_data/real/L1QOTZYTHU1E5TLPRD2M.jpg,"[495, 92, 221, 294]",REAL
./datasets/face_forensics/img_data/real/9WU0J3BBDI1422N4WI67.jpg,"[843, 203, 258, 328]",REAL
./datasets/face_forensics/img_data/real/WLTMKO9YOUE6GK61BN58.jpg,"[482, 87, 118, 153]",REAL
./datasets/face_forensics/img_data/real/ROPHQ0CBZZT4BWFMSY4C.jpg,"[446, 60, 81, 100]",REAL
./datasets/face_forensics/img_data/real/21FRLKRVM33PPW7XNRHG.jpg,"[243, 96, 161, 206]",REAL
./datasets/face_forensics/img_data/real/V8ZL4TF17U109MK0IXOC.jpg,"[599, 180, 159, 208]",REAL
./datasets/face_forensics/img_data/real/6BZ3GWL68EOQJOPLKA98.jpg,"[530, 137, 193, 248]",REAL
./datasets/face_forensics/img_data/real/WN1VHIUUX447NBYFW6XH.jpg,"[272, 88, 87, 115]",REAL
./datasets/face_forensics/img_data/real/RWXVSN3VC0OCTIEHD22C.jpg,"[289, 63, 113, 147]",REAL
./datasets/face_forensics/img_data/real/LLXK51OSN93F4QQ7WG3M.jpg,"[900, 162, 208, 281]",REAL
./datasets/face_forensics/img_data/real/V1A3YB2B05YKKURHSZS0.jpg,"[598, 107, 134, 173]",REAL
./datasets/face_forensics/img_data/real/6H38MS1YMBQRWWEZD12H.jpg,"[760, 234, 301, 390]",REAL
./datasets/face_forensics/img_data/real/C7TTCJ6H2ZDHUA76PZLN.jpg,"[496, 94, 290, 417]",REAL
./datasets/face_forensics/img_data/real/VOBDTY0KZ8AYOJXSLH3P.jpg,"[202, 74, 67, 87]",REAL
./datasets/face_forensics/img_data/real/J8P39WTWJXINZQ1W02BD.jpg,"[465, 92, 343, 491]",REAL
./datasets/face_forensics/img_data/real/888DPBJEAPT958HC8U5B.jpg,"[367, 77, 139, 184]",REAL
./datasets/face_forensics/img_data/real/ZH6PP9ETZHJJ87CMBF86.jpg,"[362, 63, 85, 113]",REAL
./datasets/face_forensics/img_data/real/5WSQVCRO37GHG3KKAU71.jpg,"[321, 106, 101, 133]",REAL
./datasets/face_forensics/img_data/real/RQH2GXZFZP0ZHK26LNLM.jpg,"[210, 90, 141, 181]",REAL
./datasets/face_forensics/img_data/real/DQWKJV0B6VP5X21W71K3.jpg,"[232, 105, 104, 137]",REAL
./datasets/face_forensics/img_data/real/Y0A07I2FY29HVY02YSER.jpg,"[269, 66, 130, 172]",REAL
./datasets/face_forensics/img_data/real/O82STFVA45SO8CHI31UW.jpg,"[280, 44, 353, 475]",REAL
./datasets/face_forensics/img_data/real/N6YTUM6BCCJ3L1WKX69H.jpg,"[537, 109, 152, 201]",REAL
./datasets/face_forensics/img_data/real/WYRNWNLHWLWIYSHUCWI4.jpg,"[538, 128, 207, 273]",REAL
./datasets/face_forensics/img_data/real/YACS3JANVP0LRSWECP93.jpg,"[215, 90, 99, 131]",REAL
./datasets/face_forensics/img_data/real/283YP7KV5HEQEH8F0DKR.jpg,"[304, 79, 161, 218]",REAL
./datasets/face_forensics/img_data/real/Y5QK564DR76IFALYIZ92.jpg,"[275, 100, 90, 117]",REAL
./datasets/face_forensics/img_data/real/GO0M3XJ5O7ACULFH3XAT.jpg,"[292, 74, 114, 152]",REAL
./datasets/face_forensics/img_data/real/QYKIG9VQX02H94VSNSCB.jpg,"[562, 192, 218, 303]",REAL
./datasets/face_forensics/img_data/real/UD27JHS1LQLQWHEWY3GF.jpg,"[585, 156, 161, 208]",REAL
./datasets/face_forensics/img_data/real/PG7FZCWQI8IECFETJ5MD.jpg,"[316, 74, 243, 319]",REAL
./datasets/face_forensics/img_data/real/J3JDBTIGR1N5I5O1RYHO.jpg,"[450, 135, 318, 437]",REAL
./datasets/face_forensics/img_data/real/WSO6LRS7GHYCZHQJG33U.jpg,"[294, 138, 88, 111]",REAL
./datasets/face_forensics/img_data/real/XH630CBST3TYISLF9THO.jpg,"[269, 80, 108, 138]",REAL
./datasets/face_forensics/img_data/real/6APPC55DNGEXABY8PEC6.jpg,"[491, 38, 297, 386]",REAL
./datasets/face_forensics/img_data/real/71GNIR9BBYQLM7YFM0W9.jpg,"[273, 111, 119, 158]",REAL
./datasets/face_forensics/img_data/real/8TQXS7SXNO13Y83NSTZ9.jpg,"[277, 67, 65, 91]",REAL
./datasets/face_forensics/img_data/real/6E0HS9UGVVCKX6UPSFHS.jpg,"[285, 112, 167, 204]",REAL
./datasets/face_forensics/img_data/real/03FBFBCJV22EOUZESVIM.jpg,"[538, 114, 177, 216]",REAL
./datasets/face_forensics/img_data/real/PFD0KSLE487GI3TUIDHW.jpg,"[834, 96, 112, 140]",REAL
./datasets/face_forensics/img_data/real/SJH533IPRU1C2MSZKXGQ.jpg,"[285, 77, 102, 133]",REAL
./datasets/face_forensics/img_data/real/UUKUWNR85LJVDRO6180X.jpg,"[474, 110, 206, 262]",REAL
./datasets/face_forensics/img_data/real/8FRE84AGO4H584ZW6BSG.jpg,"[259, 91, 112, 144]",REAL
./datasets/face_forensics/img_data/real/JVND850DI7054ZAUBJ5N.jpg,"[311, 94, 101, 129]",REAL
./datasets/face_forensics/img_data/real/HVXUQQW7Q1RTJMPW8OT4.jpg,"[558, 99, 140, 178]",REAL
./datasets/face_forensics/img_data/real/4C6D4L1WRH89RS2GFYMV.jpg,"[409, 88, 86, 111]",REAL
./datasets/face_forensics/img_data/real/HOMCMPA1Y3B3CNK9S5D4.jpg,"[552, 112, 165, 224]",REAL
./datasets/face_forensics/img_data/real/J1QHD37VRBHEI11KI1DE.jpg,"[529, 147, 167, 219]",REAL
./datasets/face_forensics/img_data/real/T11ITNZ8KOXTY4H0J73F.jpg,"[510, 55, 283, 369]",REAL
./datasets/face_forensics/img_data/real/LXJ8UQ1STKFRCVH3PFWK.jpg,"[557, 106, 157, 213]",REAL
./datasets/face_forensics/img_data/real/636I2U2V4VPRFEE26GTT.jpg,"[536, 108, 229, 320]",REAL
./datasets/face_forensics/img_data/real/NFD2DNRT82LGQRRCMWBP.jpg,"[549, 166, 282, 400]",REAL
./datasets/face_forensics/img_data/real/DX3PNBOKCOXEK32WU686.jpg,"[175, 132, 135, 176]",REAL
./datasets/face_forensics/img_data/real/43DICP1ZX4WKUMW9ZHKC.jpg,"[422, 7, 376, 535]",REAL
./datasets/face_forensics/img_data/real/7XJK1H155HCX4P9V408K.jpg,"[803, 192, 263, 336]",REAL
./datasets/face_forensics/img_data/real/ZB8SQSAJD0XCVBTO8H7Z.jpg,"[858, 177, 219, 292]",REAL
./datasets/face_forensics/img_data/real/8I0DXC5XTM795VZRIC1D.jpg,"[261, 89, 82, 111]",REAL
./datasets/face_forensics/img_data/real/U3NAXIPXZOHBQ3YS6884.jpg,"[311, 100, 128, 174]",REAL
./datasets/face_forensics/img_data/real/SYUF51ONE3A28H902UHJ.jpg,"[258, 82, 110, 143]",REAL
./datasets/face_forensics/img_data/real/PGIQDQ6RIYRKL0I3TT8D.jpg,"[435, 217, 278, 370]",REAL
./datasets/face_forensics/img_data/real/3XWDRDCY9D7FW9DZVTN3.jpg,"[252, 82, 106, 141]",REAL
./datasets/face_forensics/img_data/real/YNIF63XCAJ6IKGGHR5IB.jpg,"[173, 76, 82, 105]",REAL
./datasets/face_forensics/img_data/real/EJ456KCSXAZN8S4QRAGJ.jpg,"[144, 58, 109, 141]",REAL
./datasets/face_forensics/img_data/real/KB9734YB0R0CS7OQ0LWB.jpg,"[363, 106, 133, 175]",REAL
./datasets/face_forensics/img_data/real/ZI9J52IOLSO5X90ONKNC.jpg,"[278, 84, 130, 179]",REAL
./datasets/face_forensics/img_data/real/J58I6F30KAFXTM82J294.jpg,"[296, 111, 81, 109]",REAL
./datasets/face_forensics/img_data/real/HTDTRGIMRESNAVUKTU9X.jpg,"[254, 73, 68, 90]",REAL
./datasets/face_forensics/img_data/real/5F9FV7XZIGZ0IIQ2G366.jpg,"[289, 77, 90, 122]",REAL
./datasets/face_forensics/img_data/real/1SXLT670PD2HA3URS8X9.jpg,"[165, 58, 79, 103]",REAL
./datasets/face_forensics/img_data/real/2IAZAI0VH8R1NP6NN02G.jpg,"[535, 66, 256, 367]",REAL
./datasets/face_forensics/img_data/real/JVEX5W8QLIQDBGVU1L06.jpg,"[228, 92, 114, 158]",REAL
./datasets/face_forensics/img_data/real/37FTFAZTB3P8BOSL1GTJ.jpg,"[1026, 90, 89, 111]",REAL
./datasets/face_forensics/img_data/real/S3TBGHGI2C1ZVQVIA34Z.jpg,"[773, 205, 316, 402]",REAL
./datasets/face_forensics/img_data/real/PNBK7NVZ5H20E6YSVM08.jpg,"[610, 111, 235, 312]",REAL
./datasets/face_forensics/img_data/real/V2O6ZOPFC2H1YVT1RL0D.jpg,"[269, 80, 113, 147]",REAL
./datasets/face_forensics/img_data/real/DF3WZ7QDJLFD9Q5SIXP2.jpg,"[421, 144, 145, 179]",REAL
./datasets/face_forensics/img_data/real/NPOIT8R0DK596R6GF3RR.jpg,"[813, 106, 141, 197]",REAL
./datasets/face_forensics/img_data/real/3APCPLLXTMUT33S9BB4B.jpg,"[256, 79, 95, 124]",REAL
./datasets/face_forensics/img_data/real/WWDGGSE61CJY8YSSVLBV.jpg,"[702, 95, 176, 216]",REAL
./datasets/face_forensics/img_data/real/I1B3AQ94RUIZLJ1450ZO.jpg,"[237, 86, 78, 103]",REAL
./datasets/face_forensics/img_data/real/39V3AUBHEQ0BOBQ5T5EU.jpg,"[504, 58, 270, 375]",REAL
./datasets/face_forensics/img_data/real/ZMIW7YTYFB8GSDOV4F6G.jpg,"[1024, 116, 148, 198]",REAL
./datasets/face_forensics/img_data/real/WY0OGYMMBMH7XH5SXW8Z.jpg,"[584, 113, 212, 283]",REAL
./datasets/face_forensics/img_data/real/OS9S36GF62P42HWZAAYC.jpg,"[777, 143, 195, 252]",REAL
./datasets/face_forensics/img_data/real/RSA72NNIPTJUYCSYM84U.jpg,"[191, 85, 75, 97]",REAL
./datasets/face_forensics/img_data/real/57X4D6WLVMZCEQOLKD22.jpg,"[240, 90, 109, 136]",REAL
./datasets/face_forensics/img_data/real/LST0RR6VUD3EFH2819XO.jpg,"[635, 45, 649, 900]",REAL
./datasets/face_forensics/img_data/real/GX2KUY6TM1GU7W6QZ4BB.jpg,"[530, 90, 205, 245]",REAL
./datasets/face_forensics/img_data/real/PZ3F9TSV1292D8A1WJBF.jpg,"[527, 134, 197, 258]",REAL
./datasets/face_forensics/img_data/real/ISR8WK1BP22J36Z4WLZK.jpg,"[288, 76, 66, 90]",REAL
./datasets/face_forensics/img_data/real/VGDJ9ZYOYWIVSH6F9DD7.jpg,"[439, 106, 117, 145]",REAL
./datasets/face_forensics/img_data/real/LD2LMO87UGH4CI4YID77.jpg,"[291, 72, 92, 133]",REAL
./datasets/face_forensics/img_data/real/MRM83WLB0YNINNKQZXYC.jpg,"[266, 125, 104, 146]",REAL
./datasets/face_forensics/img_data/real/79JUF6NTB8LS2INDIYY9.jpg,"[302, 114, 109, 147]",REAL
